TIME	Bottom                   
0.00	4.42
1.00	4.42
2.00	4.42
3.00	4.41
4.00	4.41
5.00	4.41
6.00	4.40
7.00	4.40
8.00	4.39
9.00	4.39
10.00	4.39
11.00	4.39
12.00	4.39
13.00	4.38
14.00	4.38
15.00	4.39
16.00	4.39
17.00	4.39
18.00	4.39
19.00	4.39
20.00	4.39
21.00	4.39
22.00	4.39
23.00	4.38
24.00	4.38
25.00	4.38
26.00	4.38
27.00	4.38
28.00	4.37
29.00	4.37
30.00	4.37
31.00	4.36
32.00	4.36
33.00	4.35
34.00	4.35
35.00	4.35
36.00	4.35
37.00	4.35
38.00	4.35
39.00	4.34
40.00	4.35
41.00	4.35
42.00	4.35
43.00	4.34
44.00	4.34
45.00	4.34
46.00	4.34
47.00	4.34
48.00	4.34
49.00	4.34
50.00	4.34
51.00	4.33
52.00	4.33
53.00	4.33
54.00	4.32
55.00	4.32
56.00	4.31
57.00	4.31
58.00	4.31
59.00	4.30
60.00	4.30
61.00	4.30
62.00	4.30
63.00	4.30
64.00	4.30
65.00	4.30
66.00	4.30
67.00	4.30
68.00	4.30
69.00	4.30
70.00	4.30
71.00	4.30
72.00	4.30
73.00	4.30
74.00	4.30
75.00	4.29
76.00	4.29
77.00	4.28
78.00	4.28
79.00	4.28
80.00	4.27
81.00	4.27
82.00	4.26
83.00	4.26
84.00	4.26
85.00	4.26
86.00	4.26
87.00	4.26
88.00	4.26
89.00	4.26
90.00	4.26
91.00	4.26
92.00	4.26
93.00	4.26
94.00	4.26
95.00	4.26
96.00	4.25
97.00	4.25
98.00	4.25
99.00	4.25
100.00	4.24
101.00	4.24
102.00	4.23
103.00	4.23
104.00	4.23
105.00	4.22
106.00	4.22
107.00	4.22
108.00	4.21
109.00	4.21
110.00	4.21
111.00	4.21
112.00	4.21
113.00	4.21
114.00	4.21
115.00	4.21
116.00	4.21
117.00	4.21
118.00	4.21
119.00	4.21
120.00	4.21
121.00	4.20
122.00	4.20
123.00	4.20
124.00	4.20
125.00	4.19
126.00	4.19
127.00	4.18
128.00	4.18
129.00	4.17
130.00	4.17
131.00	4.17
132.00	4.17
133.00	4.16
134.00	4.16
135.00	4.16
136.00	4.17
137.00	4.17
138.00	4.17
139.00	4.17
140.00	4.16
141.00	4.16
142.00	4.16
143.00	4.16
144.00	4.16
145.00	4.16
146.00	4.16
147.00	4.16
148.00	4.15
149.00	4.15
150.00	4.14
151.00	4.14
152.00	4.13
153.00	4.13
154.00	4.13
155.00	4.12
156.00	4.12
157.00	4.12
158.00	4.12
159.00	4.12
160.00	4.12
161.00	4.12
162.00	4.12
163.00	4.12
164.00	4.12
165.00	4.12
166.00	4.12
167.00	4.12
168.00	4.11
169.00	4.11
170.00	4.11
171.00	4.11
172.00	4.11
173.00	4.10
174.00	4.10
175.00	4.09
176.00	4.09
177.00	4.09
178.00	4.08
179.00	4.08
180.00	4.08
181.00	4.08
182.00	4.08
183.00	4.08
184.00	4.08
185.00	4.08
186.00	4.08
187.00	4.08
188.00	4.08
189.00	4.08
190.00	4.08
191.00	4.08
192.00	4.08
193.00	4.08
194.00	4.08
195.00	4.08
196.00	4.07
197.00	4.07
198.00	4.07
199.00	4.06
200.00	4.06
201.00	4.06
202.00	4.05
203.00	4.05
204.00	4.05
205.00	4.05
206.00	4.05
207.00	4.05
208.00	4.05
209.00	4.05
210.00	4.05
211.00	4.05
212.00	4.05
213.00	4.05
214.00	4.05
215.00	4.05
216.00	4.05
217.00	4.05
218.00	4.04
219.00	4.04
220.00	4.04
221.00	4.04
222.00	4.03
223.00	4.03
224.00	4.03
225.00	4.02
226.00	4.02
227.00	4.02
228.00	4.02
229.00	4.02
230.00	4.02
231.00	4.02
232.00	4.02
233.00	4.02
234.00	4.02
235.00	4.02
236.00	4.02
237.00	4.02
238.00	4.02
239.00	4.02
240.00	4.02
241.00	4.02
242.00	4.02
243.00	4.01
244.00	4.01
245.00	4.01
246.00	4.00
247.00	4.00
248.00	4.00
249.00	3.99
250.00	3.99
251.00	3.99
252.00	3.99
253.00	3.99
254.00	3.98
255.00	3.98
256.00	3.98
257.00	3.98
258.00	3.98
259.00	3.98
260.00	3.98
261.00	3.98
262.00	3.98
263.00	3.98
264.00	3.98
265.00	3.98
266.00	3.98
267.00	3.98
268.00	3.98
269.00	3.97
270.00	3.97
271.00	3.97
272.00	3.96
273.00	3.96
274.00	3.96
275.00	3.96
276.00	3.95
277.00	3.95
278.00	3.95
279.00	3.95
280.00	3.95
281.00	3.95
282.00	3.95
283.00	3.95
284.00	3.95
285.00	3.95
286.00	3.95
287.00	3.95
288.00	3.95
289.00	3.95
290.00	3.95
291.00	3.95
292.00	3.95
293.00	3.95
294.00	3.94
295.00	3.94
296.00	3.93
297.00	3.93
298.00	3.93
299.00	3.93
300.00	3.93
301.00	3.93
302.00	3.93
303.00	3.93
304.00	3.93
305.00	3.93
306.00	3.93
307.00	3.93
308.00	3.93
309.00	3.93
310.00	3.93
311.00	3.93
312.00	3.93
313.00	3.92
314.00	3.92
315.00	3.92
316.00	3.92
317.00	3.91
318.00	3.91
319.00	3.91
320.00	3.90
321.00	3.90
322.00	3.90
323.00	3.89
324.00	3.89
325.00	3.89
326.00	3.89
327.00	3.89
328.00	3.90
329.00	3.90
330.00	3.90
331.00	3.90
332.00	3.90
333.00	3.90
334.00	3.90
335.00	3.90
336.00	3.90
337.00	3.90
338.00	3.89
339.00	3.89
340.00	3.89
341.00	3.88
342.00	3.88
343.00	3.87
344.00	3.87
345.00	3.87
346.00	3.86
347.00	3.86
348.00	3.86
349.00	3.86
350.00	3.86
351.00	3.86
352.00	3.86
353.00	3.86
354.00	3.86
355.00	3.86
356.00	3.86
357.00	3.86
358.00	3.86
359.00	3.86
360.00	3.86
361.00	3.86
362.00	3.85
363.00	3.85
364.00	3.85
365.00	3.84
366.00	3.84
367.00	3.83
368.00	3.83
369.00	3.83
370.00	3.82
371.00	3.82
372.00	3.82
373.00	3.82
374.00	3.82
375.00	3.82
376.00	3.82
377.00	3.82
378.00	3.82
379.00	3.82
380.00	3.82
381.00	3.82
382.00	3.82
383.00	3.81
384.00	3.81
385.00	3.81
386.00	3.81
387.00	3.81
388.00	3.80
389.00	3.80
390.00	3.80
391.00	3.79
392.00	3.79
393.00	3.78
394.00	3.78
395.00	3.78
396.00	3.78
397.00	3.78
398.00	3.78
399.00	3.78
400.00	3.78
401.00	3.78
402.00	3.78
403.00	3.78
404.00	3.78
405.00	3.78
406.00	3.77
407.00	3.77
408.00	3.77
409.00	3.77
410.00	3.77
411.00	3.77
412.00	3.76
413.00	3.76
414.00	3.75
415.00	3.75
416.00	3.74
417.00	3.74
418.00	3.74
419.00	3.73
420.00	3.73
421.00	3.73
422.00	3.73
423.00	3.73
424.00	3.73
425.00	3.73
426.00	3.73
427.00	3.73
428.00	3.73
429.00	3.73
430.00	3.73
431.00	3.73
432.00	3.73
433.00	3.73
434.00	3.72
435.00	3.72
436.00	3.72
437.00	3.71
438.00	3.71
439.00	3.71
440.00	3.70
441.00	3.70
442.00	3.69
443.00	3.69
444.00	3.69
445.00	3.69
446.00	3.69
447.00	3.69
448.00	3.69
449.00	3.70
450.00	3.70
451.00	3.70
452.00	3.70
453.00	3.70
454.00	3.70
455.00	3.70
456.00	3.70
457.00	3.70
458.00	3.69
459.00	3.69
460.00	3.69
461.00	3.68
462.00	3.68
463.00	3.68
464.00	3.67
465.00	3.67
466.00	3.66
467.00	3.66
468.00	3.66
469.00	3.66
470.00	3.66
471.00	3.66
472.00	3.66
473.00	3.66
474.00	3.66
475.00	3.66
476.00	3.66
477.00	3.66
478.00	3.66
479.00	3.66
480.00	3.66
481.00	3.66
482.00	3.65
483.00	3.65
484.00	3.65
485.00	3.64
486.00	3.64
487.00	3.64
488.00	3.63
489.00	3.63
490.00	3.63
491.00	3.62
492.00	3.62
493.00	3.62
494.00	3.62
495.00	3.62
496.00	3.62
497.00	3.62
498.00	3.62
499.00	3.62
500.00	3.62
501.00	3.62
502.00	3.62
503.00	3.62
504.00	3.62
505.00	3.62
506.00	3.62
507.00	3.61
508.00	3.61
509.00	3.61
510.00	3.60
511.00	3.60
512.00	3.60
513.00	3.59
514.00	3.59
515.00	3.59
516.00	3.59
517.00	3.59
518.00	3.59
519.00	3.59
520.00	3.59
521.00	3.59
522.00	3.59
523.00	3.59
524.00	3.59
525.00	3.59
526.00	3.59
527.00	3.59
528.00	3.59
529.00	3.59
530.00	3.59
531.00	3.59
532.00	3.58
533.00	3.58
534.00	3.57
535.00	3.57
536.00	3.57
537.00	3.56
538.00	3.56
539.00	3.56
540.00	3.56
541.00	3.56
542.00	3.56
543.00	3.56
544.00	3.56
545.00	3.56
546.00	3.56
547.00	3.56
548.00	3.56
549.00	3.56
550.00	3.56
551.00	3.56
552.00	3.56
553.00	3.56
554.00	3.56
555.00	3.56
556.00	3.55
557.00	3.55
558.00	3.54
559.00	3.54
560.00	3.54
561.00	3.53
562.00	3.53
563.00	3.53
564.00	3.53
565.00	3.53
566.00	3.53
567.00	3.53
568.00	3.53
569.00	3.53
570.00	3.53
571.00	3.53
572.00	3.53
573.00	3.53
574.00	3.53
575.00	3.53
576.00	3.53
577.00	3.53
578.00	3.53
579.00	3.53
580.00	3.53
581.00	3.53
582.00	3.52
583.00	3.52
584.00	3.51
585.00	3.51
586.00	3.51
587.00	3.51
588.00	3.51
589.00	3.51
590.00	3.51
591.00	3.51
592.00	3.51
593.00	3.51
594.00	3.51
595.00	3.51
596.00	3.52
597.00	3.52
598.00	3.52
599.00	3.52
600.00	3.52
601.00	3.52
602.00	3.51
603.00	3.51
604.00	3.51
605.00	3.51
606.00	3.50
607.00	3.50
608.00	3.49
609.00	3.49
610.00	3.49
611.00	3.49
612.00	3.49
613.00	3.49
614.00	3.49
615.00	3.49
616.00	3.49
617.00	3.49
618.00	3.49
619.00	3.50
620.00	3.50
621.00	3.50
622.00	3.50
623.00	3.50
624.00	3.50
625.00	3.50
626.00	3.49
627.00	3.49
628.00	3.49
629.00	3.49
630.00	3.48
631.00	3.48
632.00	3.47
633.00	3.47
634.00	3.47
635.00	3.47
636.00	3.47
637.00	3.47
638.00	3.47
639.00	3.47
640.00	3.47
641.00	3.47
642.00	3.48
643.00	3.48
644.00	3.48
645.00	3.48
646.00	3.48
647.00	3.48
648.00	3.48
649.00	3.48
650.00	3.48
651.00	3.48
652.00	3.47
653.00	3.47
654.00	3.47
655.00	3.46
656.00	3.46
657.00	3.46
658.00	3.45
659.00	3.45
660.00	3.45
661.00	3.45
662.00	3.45
663.00	3.45
664.00	3.45
665.00	3.45
666.00	3.46
667.00	3.46
668.00	3.46
669.00	3.46
670.00	3.46
671.00	3.46
672.00	3.46
673.00	3.46
674.00	3.46
675.00	3.45
676.00	3.45
677.00	3.45
678.00	3.44
679.00	3.44
680.00	3.44
681.00	3.43
682.00	3.43
683.00	3.43
684.00	3.43
685.00	3.43
686.00	3.43
687.00	3.43
688.00	3.43
689.00	3.43
690.00	3.43
691.00	3.43
692.00	3.43
693.00	3.43
694.00	3.43
695.00	3.43
696.00	3.43
697.00	3.43
698.00	3.43
699.00	3.42
700.00	3.42
701.00	3.42
702.00	3.42
703.00	3.41
704.00	3.41
705.00	3.41
706.00	3.41
707.00	3.40
708.00	3.40
709.00	3.40
710.00	3.40
711.00	3.41
712.00	3.41
713.00	3.41
714.00	3.41
715.00	3.41
716.00	3.41
717.00	3.41
718.00	3.41
719.00	3.41
720.00	3.41
721.00	3.41
722.00	3.41
723.00	3.41
724.00	3.40
725.00	3.40
726.00	3.40
727.00	3.39
728.00	3.39
729.00	3.39
730.00	3.39
731.00	3.38
732.00	3.38
733.00	3.38
734.00	3.38
735.00	3.39
736.00	3.39
737.00	3.39
738.00	3.39
739.00	3.39
740.00	3.39
741.00	3.39
742.00	3.39
743.00	3.39
744.00	3.39
745.00	3.39
746.00	3.39
747.00	3.39
748.00	3.38
749.00	3.38
750.00	3.38
751.00	3.37
752.00	3.37
753.00	3.37
754.00	3.36
755.00	3.36
756.00	3.36
757.00	3.36
758.00	3.36
759.00	3.36
760.00	3.36
761.00	3.36
762.00	3.36
763.00	3.36
764.00	3.36
765.00	3.37
766.00	3.37
767.00	3.37
768.00	3.37
769.00	3.37
770.00	3.36
771.00	3.36
772.00	3.36
773.00	3.36
774.00	3.35
775.00	3.35
776.00	3.35
777.00	3.35
778.00	3.34
779.00	3.34
780.00	3.34
781.00	3.34
782.00	3.34
783.00	3.35
784.00	3.35
785.00	3.35
786.00	3.35
787.00	3.35
788.00	3.35
789.00	3.35
790.00	3.35
791.00	3.35
792.00	3.35
793.00	3.35
794.00	3.35
795.00	3.35
796.00	3.35
797.00	3.35
798.00	3.35
799.00	3.34
800.00	3.34
801.00	3.34
802.00	3.34
803.00	3.34
804.00	3.34
805.00	3.34
806.00	3.34
807.00	3.34
808.00	3.34
809.00	3.34
810.00	3.34
811.00	3.34
812.00	3.35
813.00	3.35
814.00	3.35
815.00	3.35
816.00	3.35
817.00	3.35
818.00	3.35
819.00	3.35
820.00	3.34
821.00	3.34
822.00	3.34
823.00	3.33
824.00	3.33
825.00	3.33
826.00	3.32
827.00	3.32
828.00	3.32
829.00	3.32
830.00	3.32
831.00	3.32
832.00	3.32
833.00	3.32
834.00	3.32
835.00	3.32
836.00	3.32
837.00	3.32
838.00	3.32
839.00	3.32
840.00	3.32
841.00	3.32
842.00	3.32
843.00	3.32
844.00	3.31
845.00	3.31
846.00	3.31
847.00	3.30
848.00	3.30
849.00	3.30
850.00	3.29
851.00	3.29
852.00	3.29
853.00	3.29
854.00	3.29
855.00	3.29
856.00	3.29
857.00	3.29
858.00	3.29
859.00	3.29
860.00	3.29
861.00	3.29
862.00	3.29
863.00	3.29
864.00	3.29
865.00	3.29
866.00	3.29
867.00	3.29
868.00	3.29
869.00	3.28
870.00	3.28
871.00	3.28
872.00	3.27
873.00	3.27
874.00	3.27
875.00	3.27
876.00	3.27
877.00	3.27
878.00	3.27
879.00	3.27
880.00	3.27
881.00	3.27
882.00	3.27
883.00	3.27
884.00	3.27
885.00	3.27
886.00	3.28
887.00	3.28
888.00	3.28
889.00	3.28
890.00	3.28
891.00	3.27
892.00	3.27
893.00	3.27
894.00	3.27
895.00	3.26
896.00	3.26
897.00	3.26
898.00	3.26
899.00	3.25
900.00	3.25
901.00	3.25
902.00	3.25
903.00	3.26
904.00	3.26
905.00	3.26
906.00	3.26
907.00	3.26
908.00	3.26
909.00	3.26
910.00	3.26
911.00	3.26
912.00	3.26
913.00	3.26
914.00	3.26
915.00	3.26
916.00	3.26
917.00	3.25
918.00	3.25
919.00	3.24
920.00	3.24
921.00	3.24
922.00	3.23
923.00	3.23
924.00	3.23
925.00	3.23
926.00	3.23
927.00	3.23
928.00	3.23
929.00	3.23
930.00	3.23
931.00	3.24
932.00	3.24
933.00	3.24
934.00	3.24
935.00	3.24
936.00	3.24
937.00	3.24
938.00	3.23
939.00	3.23
940.00	3.23
941.00	3.23
942.00	3.22
943.00	3.22
944.00	3.21
945.00	3.21
946.00	3.21
947.00	3.21
948.00	3.21
949.00	3.21
950.00	3.21
951.00	3.21
952.00	3.22
953.00	3.22
954.00	3.22
955.00	3.22
956.00	3.23
957.00	3.23
958.00	3.23
959.00	3.23
960.00	3.23
961.00	3.23
962.00	3.23
963.00	3.23
964.00	3.23
965.00	3.22
966.00	3.22
967.00	3.22
968.00	3.21
969.00	3.21
970.00	3.21
971.00	3.21
972.00	3.21
973.00	3.21
974.00	3.21
975.00	3.21
976.00	3.21
977.00	3.22
978.00	3.22
979.00	3.22
980.00	3.22
981.00	3.22
982.00	3.22
983.00	3.22
984.00	3.22
985.00	3.22
986.00	3.22
987.00	3.22
988.00	3.22
989.00	3.21
990.00	3.21
991.00	3.21
992.00	3.20
993.00	3.20
994.00	3.20
995.00	3.20
996.00	3.19
997.00	3.19
998.00	3.19
999.00	3.20
1000.00	3.20
1001.00	3.20
1002.00	3.20
1003.00	3.20
1004.00	3.20
1005.00	3.20
1006.00	3.20
1007.00	3.21
1008.00	3.21
1009.00	3.21
1010.00	3.21
1011.00	3.20
1012.00	3.20
1013.00	3.20
1014.00	3.20
1015.00	3.19
1016.00	3.19
1017.00	3.19
1018.00	3.19
1019.00	3.18
1020.00	3.18
1021.00	3.19
1022.00	3.19
1023.00	3.19
1024.00	3.19
1025.00	3.19
1026.00	3.20
1027.00	3.20
1028.00	3.20
1029.00	3.20
1030.00	3.20
1031.00	3.20
1032.00	3.20
1033.00	3.20
1034.00	3.20
1035.00	3.20
1036.00	3.20
1037.00	3.19
1038.00	3.19
1039.00	3.19
1040.00	3.18
1041.00	3.18
1042.00	3.18
1043.00	3.17
1044.00	3.17
1045.00	3.18
1046.00	3.18
1047.00	3.18
1048.00	3.18
1049.00	3.18
1050.00	3.18
1051.00	3.19
1052.00	3.19
1053.00	3.19
1054.00	3.19
1055.00	3.19
1056.00	3.19
1057.00	3.19
1058.00	3.19
1059.00	3.18
1060.00	3.18
1061.00	3.18
1062.00	3.17
1063.00	3.17
1064.00	3.17
1065.00	3.16
1066.00	3.16
1067.00	3.16
1068.00	3.16
1069.00	3.16
1070.00	3.16
1071.00	3.16
1072.00	3.16
1073.00	3.16
1074.00	3.16
1075.00	3.16
1076.00	3.16
1077.00	3.16
1078.00	3.16
1079.00	3.16
1080.00	3.16
1081.00	3.16
1082.00	3.16
1083.00	3.16
1084.00	3.16
1085.00	3.16
1086.00	3.15
1087.00	3.15
1088.00	3.15
1089.00	3.15
1090.00	3.15
1091.00	3.15
1092.00	3.15
1093.00	3.15
1094.00	3.15
1095.00	3.15
1096.00	3.15
1097.00	3.15
1098.00	3.15
1099.00	3.15
1100.00	3.15
1101.00	3.16
1102.00	3.16
1103.00	3.16
1104.00	3.16
1105.00	3.16
1106.00	3.16
1107.00	3.16
1108.00	3.16
1109.00	3.15
1110.00	3.15
1111.00	3.15
1112.00	3.15
1113.00	3.14
1114.00	3.14
1115.00	3.14
1116.00	3.14
1117.00	3.14
1118.00	3.14
1119.00	3.14
1120.00	3.15
1121.00	3.15
1122.00	3.15
1123.00	3.15
1124.00	3.15
1125.00	3.15
1126.00	3.16
1127.00	3.16
1128.00	3.16
1129.00	3.16
1130.00	3.16
1131.00	3.15
1132.00	3.15
1133.00	3.15
1134.00	3.15
1135.00	3.14
1136.00	3.14
1137.00	3.13
1138.00	3.13
1139.00	3.13
1140.00	3.13
1141.00	3.13
1142.00	3.13
1143.00	3.14
1144.00	3.14
1145.00	3.14
1146.00	3.14
1147.00	3.15
1148.00	3.15
1149.00	3.15
1150.00	3.15
1151.00	3.15
1152.00	3.15
1153.00	3.15
1154.00	3.15
1155.00	3.15
1156.00	3.14
1157.00	3.14
1158.00	3.14
1159.00	3.13
1160.00	3.13
1161.00	3.13
1162.00	3.12
1163.00	3.12
1164.00	3.12
1165.00	3.12
1166.00	3.12
1167.00	3.13
1168.00	3.13
1169.00	3.13
1170.00	3.13
1171.00	3.13
1172.00	3.14
1173.00	3.14
1174.00	3.14
1175.00	3.14
1176.00	3.14
1177.00	3.14
1178.00	3.14
1179.00	3.13
1180.00	3.13
1181.00	3.13
1182.00	3.12
1183.00	3.12
1184.00	3.12
1185.00	3.11
1186.00	3.11
1187.00	3.11
1188.00	3.11
1189.00	3.11
1190.00	3.11
1191.00	3.11
1192.00	3.11
1193.00	3.11
1194.00	3.11
1195.00	3.12
1196.00	3.12
1197.00	3.12
1198.00	3.12
1199.00	3.12
1200.00	3.12
1201.00	3.12
1202.00	3.12
1203.00	3.11
1204.00	3.11
1205.00	3.11
1206.00	3.10
1207.00	3.10
1208.00	3.10
1209.00	3.09
1210.00	3.09
1211.00	3.09
1212.00	3.09
1213.00	3.09
1214.00	3.09
1215.00	3.10
1216.00	3.10
1217.00	3.10
1218.00	3.11
1219.00	3.11
1220.00	3.11
1221.00	3.11
1222.00	3.11
1223.00	3.11
1224.00	3.12
1225.00	3.12
1226.00	3.11
1227.00	3.11
1228.00	3.11
1229.00	3.11
1230.00	3.11
1231.00	3.10
1232.00	3.10
1233.00	3.10
1234.00	3.09
1235.00	3.09
1236.00	3.09
1237.00	3.10
1238.00	3.10
1239.00	3.10
1240.00	3.10
1241.00	3.10
1242.00	3.10
1243.00	3.11
1244.00	3.11
1245.00	3.11
1246.00	3.11
1247.00	3.11
1248.00	3.11
1249.00	3.11
1250.00	3.11
1251.00	3.11
1252.00	3.11
1253.00	3.11
1254.00	3.10
1255.00	3.10
1256.00	3.10
1257.00	3.09
1258.00	3.09
1259.00	3.09
1260.00	3.09
1261.00	3.10
1262.00	3.10
1263.00	3.10
1264.00	3.11
1265.00	3.11
1266.00	3.11
1267.00	3.12
1268.00	3.12
1269.00	3.12
1270.00	3.12
1271.00	3.12
1272.00	3.12
1273.00	3.12
1274.00	3.12
1275.00	3.12
1276.00	3.12
1277.00	3.11
1278.00	3.11
1279.00	3.11
1280.00	3.10
1281.00	3.10
1282.00	3.10
1283.00	3.10
1284.00	3.10
1285.00	3.10
1286.00	3.10
1287.00	3.10
1288.00	3.10
1289.00	3.11
1290.00	3.11
1291.00	3.11
1292.00	3.11
1293.00	3.11
1294.00	3.11
1295.00	3.11
1296.00	3.11
1297.00	3.11
1298.00	3.11
1299.00	3.11
1300.00	3.11
1301.00	3.10
1302.00	3.10
1303.00	3.10
1304.00	3.09
1305.00	3.09
1306.00	3.09
1307.00	3.09
1308.00	3.09
1309.00	3.09
1310.00	3.09
1311.00	3.09
1312.00	3.10
1313.00	3.10
1314.00	3.10
1315.00	3.10
1316.00	3.10
1317.00	3.11
1318.00	3.11
1319.00	3.11
1320.00	3.11
1321.00	3.11
1322.00	3.11
1323.00	3.11
1324.00	3.10
1325.00	3.10
1326.00	3.10
1327.00	3.09
1328.00	3.09
1329.00	3.09
1330.00	3.08
1331.00	3.08
1332.00	3.08
1333.00	3.09
1334.00	3.09
1335.00	3.09
1336.00	3.10
1337.00	3.10
1338.00	3.10
1339.00	3.11
1340.00	3.11
1341.00	3.11
1342.00	3.11
1343.00	3.11
1344.00	3.11
1345.00	3.11
1346.00	3.11
1347.00	3.11
1348.00	3.11
1349.00	3.11
1350.00	3.10
1351.00	3.10
1352.00	3.09
1353.00	3.09
1354.00	3.09
1355.00	3.09
1356.00	3.09
1357.00	3.09
1358.00	3.09
1359.00	3.10
1360.00	3.10
1361.00	3.10
1362.00	3.11
1363.00	3.11
1364.00	3.11
1365.00	3.11
1366.00	3.11
1367.00	3.11
1368.00	3.11
1369.00	3.11
1370.00	3.11
1371.00	3.11
1372.00	3.11
1373.00	3.10
1374.00	3.10
1375.00	3.10
1376.00	3.09
1377.00	3.09
1378.00	3.09
1379.00	3.09
1380.00	3.09
1381.00	3.09
1382.00	3.09
1383.00	3.09
1384.00	3.09
1385.00	3.10
1386.00	3.10
1387.00	3.10
1388.00	3.11
1389.00	3.11
1390.00	3.11
1391.00	3.11
1392.00	3.11
1393.00	3.11
1394.00	3.11
1395.00	3.11
1396.00	3.10
1397.00	3.10
1398.00	3.10
1399.00	3.10
1400.00	3.09
1401.00	3.09
1402.00	3.09
1403.00	3.09
1404.00	3.09
1405.00	3.09
1406.00	3.09
1407.00	3.09
1408.00	3.10
1409.00	3.10
1410.00	3.10
1411.00	3.11
1412.00	3.11
1413.00	3.11
1414.00	3.11
1415.00	3.11
1416.00	3.11
1417.00	3.11
1418.00	3.11
1419.00	3.11
1420.00	3.11
1421.00	3.11
1422.00	3.10
1423.00	3.10
1424.00	3.10
1425.00	3.09
1426.00	3.09
1427.00	3.09
1428.00	3.09
1429.00	3.09
1430.00	3.10
1431.00	3.10
1432.00	3.10
1433.00	3.10
1434.00	3.10
1435.00	3.11
1436.00	3.11
1437.00	3.11
1438.00	3.11
1439.00	3.11
1440.00	3.11
1441.00	3.11
1442.00	3.11
1443.00	3.11
1444.00	3.11
1445.00	3.11
1446.00	3.11
1447.00	3.10
1448.00	3.10
1449.00	3.10
1450.00	3.10
1451.00	3.10
1452.00	3.10
1453.00	3.10
1454.00	3.10
1455.00	3.10
1456.00	3.11
1457.00	3.11
1458.00	3.11
1459.00	3.12
1460.00	3.12
1461.00	3.12
1462.00	3.12
1463.00	3.12
1464.00	3.12
1465.00	3.13
1466.00	3.13
1467.00	3.13
1468.00	3.12
1469.00	3.12
1470.00	3.12
1471.00	3.12
1472.00	3.11
1473.00	3.11
1474.00	3.11
1475.00	3.11
1476.00	3.11
1477.00	3.11
1478.00	3.11
1479.00	3.11
1480.00	3.11
1481.00	3.12
1482.00	3.12
1483.00	3.12
1484.00	3.12
1485.00	3.12
1486.00	3.13
1487.00	3.13
1488.00	3.13
1489.00	3.13
1490.00	3.13
1491.00	3.13
1492.00	3.12
1493.00	3.12
1494.00	3.12
1495.00	3.11
1496.00	3.11
1497.00	3.11
1498.00	3.10
1499.00	3.10
1500.00	3.10
1501.00	3.11
1502.00	3.11
1503.00	3.11
1504.00	3.12
1505.00	3.12
1506.00	3.13
1507.00	3.13
1508.00	3.13
1509.00	3.13
1510.00	3.14
1511.00	3.14
1512.00	3.14
1513.00	3.14
1514.00	3.14
1515.00	3.14
1516.00	3.14
1517.00	3.13
1518.00	3.13
1519.00	3.13
1520.00	3.12
1521.00	3.12
1522.00	3.12
1523.00	3.12
1524.00	3.12
1525.00	3.12
1526.00	3.13
1527.00	3.13
1528.00	3.13
1529.00	3.13
1530.00	3.13
1531.00	3.14
1532.00	3.14
1533.00	3.14
1534.00	3.14
1535.00	3.14
1536.00	3.14
1537.00	3.14
1538.00	3.14
1539.00	3.14
1540.00	3.14
1541.00	3.13
1542.00	3.13
1543.00	3.12
1544.00	3.12
1545.00	3.12
1546.00	3.12
1547.00	3.11
1548.00	3.11
1549.00	3.12
1550.00	3.12
1551.00	3.12
1552.00	3.12
1553.00	3.13
1554.00	3.13
1555.00	3.13
1556.00	3.14
1557.00	3.14
1558.00	3.14
1559.00	3.14
1560.00	3.14
1561.00	3.14
1562.00	3.14
1563.00	3.14
1564.00	3.13
1565.00	3.13
1566.00	3.13
1567.00	3.12
1568.00	3.12
1569.00	3.12
1570.00	3.12
1571.00	3.12
1572.00	3.12
1573.00	3.12
1574.00	3.12
1575.00	3.13
1576.00	3.13
1577.00	3.13
1578.00	3.14
1579.00	3.14
1580.00	3.14
1581.00	3.15
1582.00	3.15
1583.00	3.15
1584.00	3.15
1585.00	3.15
1586.00	3.15
1587.00	3.15
1588.00	3.15
1589.00	3.14
1590.00	3.14
1591.00	3.14
1592.00	3.13
1593.00	3.13
1594.00	3.13
1595.00	3.13
1596.00	3.13
1597.00	3.13
1598.00	3.14
1599.00	3.14
1600.00	3.14
1601.00	3.15
1602.00	3.15
1603.00	3.16
1604.00	3.16
1605.00	3.16
1606.00	3.16
1607.00	3.17
1608.00	3.17
1609.00	3.17
1610.00	3.17
1611.00	3.17
1612.00	3.16
1613.00	3.16
1614.00	3.16
1615.00	3.15
1616.00	3.15
1617.00	3.15
1618.00	3.15
1619.00	3.15
1620.00	3.15
1621.00	3.15
1622.00	3.15
1623.00	3.16
1624.00	3.16
1625.00	3.17
1626.00	3.17
1627.00	3.17
1628.00	3.18
1629.00	3.18
1630.00	3.18
1631.00	3.18
1632.00	3.18
1633.00	3.19
1634.00	3.19
1635.00	3.18
1636.00	3.18
1637.00	3.18
1638.00	3.18
1639.00	3.18
1640.00	3.17
1641.00	3.17
1642.00	3.17
1643.00	3.17
1644.00	3.17
1645.00	3.18
1646.00	3.18
1647.00	3.18
1648.00	3.18
1649.00	3.19
1650.00	3.19
1651.00	3.19
1652.00	3.19
1653.00	3.20
1654.00	3.20
1655.00	3.20
1656.00	3.20
1657.00	3.20
1658.00	3.20
1659.00	3.20
1660.00	3.20
1661.00	3.20
1662.00	3.19
1663.00	3.19
1664.00	3.19
