 TIME                    	Front1                   	Back1                    	Left1                    	Front2                   	Back2                    	Right2                   	Back3                    	Bottom1                  	Bottom2                  	Bottom3                  
1789.00	-3.09	-3.11	-3.47	-3.08	-3.11	-3.47	-2.02	6.23	6.23	8.85
1790.00	-3.08	-3.11	-3.47	-3.08	-3.11	-3.47	-2.02	6.23	6.23	8.85
1791.00	-3.08	-3.11	-3.47	-3.08	-3.11	-3.46	-2.02	6.23	6.23	8.85
1792.00	-3.08	-3.10	-3.46	-3.07	-3.10	-3.46	-2.02	6.23	6.23	8.85
1793.00	-3.07	-3.10	-3.46	-3.07	-3.10	-3.46	-2.01	6.23	6.23	8.85
1794.00	-3.07	-3.10	-3.45	-3.07	-3.10	-3.45	-2.01	6.23	6.23	8.85
1795.00	-3.06	-3.09	-3.45	-3.06	-3.09	-3.45	-2.01	6.24	6.23	8.85
1796.00	-3.06	-3.09	-3.45	-3.06	-3.09	-3.45	-2.01	6.24	6.23	8.85
1797.00	-3.06	-3.09	-3.45	-3.06	-3.09	-3.45	-2.00	6.24	6.23	8.85
1798.00	-3.06	-3.08	-3.44	-3.06	-3.09	-3.44	-2.00	6.23	6.23	8.85
1799.00	-3.05	-3.08	-3.44	-3.05	-3.08	-3.44	-2.00	6.23	6.23	8.85
1800.00	-3.05	-3.08	-3.44	-3.05	-3.08	-3.44	-1.99	6.23	6.23	8.85
1801.00	-3.05	-3.08	-3.44	-3.05	-3.08	-3.44	-1.99	6.23	6.23	8.85
1802.00	-3.05	-3.07	-3.43	-3.05	-3.08	-3.43	-1.99	6.23	6.23	8.85
1803.00	-3.04	-3.07	-3.43	-3.04	-3.07	-3.43	-1.99	6.23	6.23	8.85
1804.00	-3.04	-3.07	-3.43	-3.04	-3.07	-3.43	-1.98	6.23	6.23	8.85
1805.00	-3.04	-3.07	-3.43	-3.04	-3.07	-3.43	-1.98	6.23	6.23	8.85
1806.00	-3.04	-3.06	-3.42	-3.04	-3.07	-3.42	-1.98	6.23	6.23	8.85
1807.00	-3.03	-3.06	-3.42	-3.03	-3.06	-3.42	-1.98	6.23	6.23	8.85
1808.00	-3.03	-3.06	-3.42	-3.03	-3.06	-3.42	-1.97	6.23	6.23	8.85
1809.00	-3.03	-3.06	-3.42	-3.03	-3.06	-3.42	-1.97	6.23	6.23	8.85
1810.00	-3.03	-3.05	-3.41	-3.03	-3.05	-3.41	-1.97	6.23	6.23	8.85
1811.00	-3.02	-3.05	-3.41	-3.02	-3.05	-3.41	-1.97	6.23	6.23	8.84
1812.00	-3.02	-3.05	-3.41	-3.02	-3.05	-3.41	-1.96	6.23	6.23	8.84
1813.00	-3.02	-3.04	-3.40	-3.01	-3.04	-3.40	-1.96	6.23	6.23	8.84
1814.00	-3.01	-3.04	-3.40	-3.01	-3.04	-3.40	-1.96	6.23	6.23	8.84
1815.00	-3.01	-3.04	-3.39	-3.01	-3.04	-3.39	-1.95	6.23	6.23	8.84
1816.00	-3.00	-3.03	-3.39	-3.00	-3.03	-3.39	-1.95	6.23	6.23	8.84
1817.00	-3.00	-3.03	-3.39	-3.00	-3.03	-3.39	-1.95	6.23	6.24	8.84
1818.00	-3.00	-3.02	-3.38	-3.00	-3.02	-3.38	-1.94	6.24	6.24	8.84
1819.00	-2.99	-3.02	-3.38	-2.99	-3.02	-3.38	-1.94	6.24	6.24	8.85
1820.00	-2.99	-3.02	-3.38	-2.99	-3.02	-3.38	-1.94	6.24	6.24	8.85
1821.00	-2.99	-3.01	-3.37	-2.99	-3.02	-3.37	-1.93	6.24	6.24	8.85
1822.00	-2.98	-3.01	-3.37	-2.98	-3.01	-3.37	-1.93	6.24	6.24	8.85
1823.00	-2.98	-3.01	-3.37	-2.98	-3.01	-3.37	-1.93	6.24	6.24	8.85
1824.00	-2.98	-3.01	-3.37	-2.98	-3.01	-3.37	-1.92	6.24	6.23	8.85
1825.00	-2.98	-3.00	-3.36	-2.98	-3.00	-3.36	-1.92	6.24	6.23	8.85
1826.00	-2.97	-3.00	-3.36	-2.97	-3.00	-3.36	-1.92	6.24	6.23	8.85
1827.00	-2.97	-3.00	-3.36	-2.97	-3.00	-3.36	-1.91	6.24	6.23	8.85
1828.00	-2.97	-3.00	-3.35	-2.97	-3.00	-3.36	-1.91	6.23	6.23	8.85
1829.00	-2.96	-2.99	-3.35	-2.97	-2.99	-3.35	-1.91	6.23	6.23	8.85
1830.00	-2.96	-2.99	-3.35	-2.96	-2.99	-3.35	-1.90	6.23	6.23	8.85
1831.00	-2.96	-2.99	-3.35	-2.96	-2.99	-3.35	-1.90	6.23	6.23	8.85
1832.00	-2.96	-2.99	-3.34	-2.96	-2.99	-3.35	-1.90	6.23	6.23	8.85
1833.00	-2.95	-2.98	-3.34	-2.95	-2.98	-3.34	-1.89	6.23	6.23	8.85
1834.00	-2.95	-2.98	-3.34	-2.95	-2.98	-3.34	-1.89	6.23	6.23	8.85
1835.00	-2.95	-2.98	-3.34	-2.95	-2.98	-3.34	-1.89	6.23	6.23	8.85
1836.00	-2.95	-2.97	-3.33	-2.95	-2.97	-3.33	-1.88	6.23	6.23	8.85
1837.00	-2.94	-2.97	-3.33	-2.94	-2.97	-3.33	-1.88	6.23	6.23	8.85
1838.00	-2.94	-2.97	-3.33	-2.94	-2.97	-3.33	-1.88	6.23	6.23	8.85
1839.00	-2.93	-2.96	-3.32	-2.93	-2.96	-3.32	-1.87	6.23	6.23	8.86
1840.00	-2.93	-2.96	-3.32	-2.93	-2.96	-3.32	-1.87	6.23	6.23	8.86
1841.00	-2.93	-2.96	-3.31	-2.93	-2.96	-3.32	-1.87	6.24	6.23	8.86
1842.00	-2.92	-2.95	-3.31	-2.92	-2.95	-3.31	-1.86	6.24	6.23	8.86
1843.00	-2.92	-2.95	-3.31	-2.92	-2.95	-3.31	-1.86	6.24	6.23	8.86
1844.00	-2.92	-2.95	-3.30	-2.92	-2.95	-3.31	-1.86	6.24	6.23	8.86
1845.00	-2.91	-2.94	-3.30	-2.92	-2.94	-3.30	-1.85	6.24	6.23	8.86
1846.00	-2.91	-2.94	-3.30	-2.91	-2.94	-3.30	-1.85	6.24	6.23	8.86
1847.00	-2.91	-2.94	-3.30	-2.91	-2.94	-3.30	-1.85	6.24	6.23	8.86
1848.00	-2.91	-2.93	-3.29	-2.91	-2.94	-3.29	-1.84	6.24	6.23	8.86
1849.00	-2.90	-2.93	-3.29	-2.90	-2.93	-3.29	-1.84	6.24	6.23	8.86
1850.00	-2.90	-2.93	-3.29	-2.90	-2.93	-3.29	-1.83	6.24	6.23	8.86
1851.00	-2.90	-2.93	-3.28	-2.90	-2.93	-3.29	-1.83	6.24	6.23	8.86
1852.00	-2.89	-2.92	-3.28	-2.90	-2.92	-3.28	-1.83	6.24	6.23	8.86
1853.00	-2.89	-2.92	-3.28	-2.89	-2.92	-3.28	-1.82	6.23	6.23	8.87
1854.00	-2.89	-2.92	-3.28	-2.89	-2.92	-3.28	-1.82	6.23	6.23	8.87
1855.00	-2.89	-2.92	-3.27	-2.89	-2.92	-3.28	-1.82	6.23	6.23	8.87
1856.00	-2.88	-2.91	-3.27	-2.89	-2.91	-3.27	-1.81	6.23	6.23	8.87
1857.00	-2.88	-2.91	-3.27	-2.88	-2.91	-3.27	-1.81	6.23	6.23	8.87
1858.00	-2.88	-2.91	-3.27	-2.88	-2.91	-3.27	-1.81	6.23	6.23	8.87
1859.00	-2.87	-2.90	-3.26	-2.88	-2.90	-3.26	-1.80	6.23	6.23	8.87
1860.00	-2.87	-2.90	-3.26	-2.87	-2.90	-3.26	-1.80	6.23	6.23	8.87
1861.00	-2.87	-2.90	-3.26	-2.87	-2.90	-3.26	-1.80	6.23	6.23	8.87
1862.00	-2.86	-2.89	-3.25	-2.86	-2.89	-3.25	-1.79	6.23	6.23	8.87
1863.00	-2.86	-2.89	-3.25	-2.86	-2.89	-3.25	-1.79	6.24	6.23	8.87
1864.00	-2.86	-2.89	-3.24	-2.86	-2.89	-3.24	-1.79	6.24	6.24	8.87
1865.00	-2.85	-2.88	-3.24	-2.85	-2.88	-3.24	-1.78	6.24	6.24	8.87
1866.00	-2.85	-2.88	-3.24	-2.85	-2.88	-3.24	-1.78	6.24	6.24	8.87
1867.00	-2.85	-2.87	-3.23	-2.85	-2.88	-3.23	-1.78	6.24	6.24	8.87
1868.00	-2.84	-2.87	-3.23	-2.84	-2.87	-3.23	-1.77	6.24	6.24	8.88
1869.00	-2.84	-2.87	-3.23	-2.84	-2.87	-3.23	-1.77	6.24	6.24	8.88
1870.00	-2.84	-2.87	-3.22	-2.84	-2.87	-3.23	-1.76	6.24	6.24	8.88
1871.00	-2.83	-2.86	-3.22	-2.83	-2.86	-3.22	-1.76	6.24	6.24	8.88
1872.00	-2.83	-2.86	-3.22	-2.83	-2.86	-3.22	-1.76	6.24	6.24	8.88
1873.00	-2.83	-2.86	-3.22	-2.83	-2.86	-3.22	-1.75	6.24	6.24	8.88
1874.00	-2.83	-2.85	-3.21	-2.83	-2.86	-3.21	-1.75	6.24	6.23	8.88
1875.00	-2.82	-2.85	-3.21	-2.82	-2.85	-3.21	-1.75	6.24	6.23	8.88
1876.00	-2.82	-2.85	-3.21	-2.82	-2.85	-3.21	-1.74	6.24	6.23	8.88
1877.00	-2.82	-2.85	-3.21	-2.82	-2.85	-3.21	-1.74	6.24	6.23	8.88
1878.00	-2.81	-2.84	-3.20	-2.82	-2.84	-3.20	-1.73	6.23	6.23	8.88
1879.00	-2.81	-2.84	-3.20	-2.81	-2.84	-3.20	-1.73	6.23	6.23	8.88
1880.00	-2.81	-2.84	-3.20	-2.81	-2.84	-3.20	-1.73	6.23	6.23	8.89
1881.00	-2.81	-2.84	-3.19	-2.81	-2.84	-3.20	-1.72	6.23	6.23	8.89
1882.00	-2.80	-2.83	-3.19	-2.80	-2.83	-3.19	-1.72	6.23	6.23	8.89
1883.00	-2.80	-2.83	-3.19	-2.80	-2.83	-3.19	-1.72	6.23	6.23	8.89
1884.00	-2.80	-2.83	-3.18	-2.80	-2.83	-3.19	-1.71	6.23	6.23	8.89
1885.00	-2.79	-2.82	-3.18	-2.79	-2.82	-3.18	-1.71	6.23	6.23	8.89
1886.00	-2.79	-2.82	-3.18	-2.79	-2.82	-3.18	-1.71	6.23	6.23	8.89
1887.00	-2.79	-2.82	-3.17	-2.79	-2.82	-3.17	-1.70	6.23	6.23	8.89
1888.00	-2.78	-2.81	-3.17	-2.78	-2.81	-3.17	-1.70	6.23	6.23	8.89
1889.00	-2.78	-2.81	-3.17	-2.78	-2.81	-3.17	-1.70	6.24	6.23	8.89
1890.00	-2.78	-2.81	-3.16	-2.78	-2.81	-3.16	-1.69	6.24	6.23	8.89
1891.00	-2.77	-2.80	-3.16	-2.77	-2.80	-3.16	-1.69	6.24	6.23	8.89
1892.00	-2.77	-2.80	-3.16	-2.77	-2.80	-3.16	-1.68	6.24	6.23	8.89
1893.00	-2.77	-2.80	-3.15	-2.77	-2.80	-3.16	-1.68	6.24	6.23	8.89
1894.00	-2.76	-2.79	-3.15	-2.76	-2.79	-3.15	-1.68	6.24	6.23	8.90
1895.00	-2.76	-2.79	-3.15	-2.76	-2.79	-3.15	-1.67	6.24	6.23	8.90
1896.00	-2.76	-2.79	-3.15	-2.76	-2.79	-3.15	-1.67	6.24	6.23	8.90
1897.00	-2.75	-2.78	-3.14	-2.76	-2.79	-3.14	-1.67	6.24	6.23	8.90
1898.00	-2.75	-2.78	-3.14	-2.75	-2.78	-3.14	-1.66	6.24	6.23	8.90
1899.00	-2.75	-2.78	-3.14	-2.75	-2.78	-3.14	-1.66	6.23	6.23	8.90
1900.00	-2.75	-2.78	-3.13	-2.75	-2.78	-3.14	-1.66	6.23	6.23	8.90
1901.00	-2.74	-2.77	-3.13	-2.74	-2.77	-3.13	-1.65	6.23	6.23	8.90
1902.00	-2.74	-2.77	-3.13	-2.74	-2.77	-3.13	-1.65	6.23	6.23	8.90
1903.00	-2.74	-2.77	-3.13	-2.74	-2.77	-3.13	-1.65	6.23	6.23	8.90
1904.00	-2.74	-2.76	-3.12	-2.74	-2.77	-3.12	-1.64	6.23	6.23	8.90
1905.00	-2.73	-2.76	-3.12	-2.73	-2.76	-3.12	-1.64	6.23	6.23	8.90
1906.00	-2.73	-2.76	-3.12	-2.73	-2.76	-3.12	-1.64	6.23	6.23	8.90
1907.00	-2.73	-2.76	-3.11	-2.73	-2.76	-3.12	-1.63	6.23	6.23	8.90
1908.00	-2.72	-2.75	-3.11	-2.72	-2.75	-3.11	-1.63	6.23	6.23	8.90
1909.00	-2.72	-2.75	-3.11	-2.72	-2.75	-3.11	-1.63	6.23	6.23	8.90
1910.00	-2.72	-2.75	-3.10	-2.72	-2.75	-3.10	-1.62	6.23	6.23	8.90
1911.00	-2.71	-2.74	-3.10	-2.71	-2.74	-3.10	-1.62	6.23	6.23	8.90
1912.00	-2.71	-2.74	-3.10	-2.71	-2.74	-3.10	-1.62	6.23	6.23	8.90
1913.00	-2.71	-2.73	-3.09	-2.71	-2.73	-3.09	-1.61	6.23	6.23	8.90
1914.00	-2.70	-2.73	-3.09	-2.70	-2.73	-3.09	-1.61	6.23	6.23	8.90
1915.00	-2.70	-2.73	-3.09	-2.70	-2.73	-3.09	-1.61	6.23	6.23	8.90
1916.00	-2.70	-2.72	-3.08	-2.70	-2.73	-3.08	-1.61	6.23	6.23	8.90
1917.00	-2.69	-2.72	-3.08	-2.69	-2.72	-3.08	-1.60	6.23	6.23	8.90
1918.00	-2.69	-2.72	-3.08	-2.69	-2.72	-3.08	-1.60	6.23	6.23	8.90
1919.00	-2.69	-2.72	-3.07	-2.69	-2.72	-3.08	-1.60	6.23	6.23	8.90
1920.00	-2.68	-2.71	-3.07	-2.68	-2.71	-3.07	-1.59	6.23	6.23	8.90
1921.00	-2.68	-2.71	-3.07	-2.68	-2.71	-3.07	-1.59	6.23	6.23	8.90
1922.00	-2.68	-2.71	-3.07	-2.68	-2.71	-3.07	-1.59	6.23	6.23	8.90
1923.00	-2.68	-2.70	-3.06	-2.68	-2.71	-3.06	-1.58	6.23	6.23	8.90
1924.00	-2.67	-2.70	-3.06	-2.67	-2.70	-3.06	-1.58	6.23	6.23	8.90
1925.00	-2.67	-2.70	-3.06	-2.67	-2.70	-3.06	-1.58	6.23	6.23	8.90
1926.00	-2.67	-2.70	-3.06	-2.67	-2.70	-3.06	-1.57	6.23	6.23	8.90
1927.00	-2.66	-2.69	-3.05	-2.67	-2.69	-3.05	-1.57	6.23	6.23	8.90
1928.00	-2.66	-2.69	-3.05	-2.66	-2.69	-3.05	-1.57	6.23	6.23	8.90
1929.00	-2.66	-2.69	-3.05	-2.66	-2.69	-3.05	-1.56	6.23	6.23	8.90
1930.00	-2.66	-2.68	-3.04	-2.66	-2.69	-3.04	-1.56	6.23	6.23	8.90
1931.00	-2.65	-2.68	-3.04	-2.65	-2.68	-3.04	-1.56	6.23	6.23	8.90
1932.00	-2.65	-2.68	-3.04	-2.65	-2.68	-3.04	-1.56	6.23	6.23	8.90
1933.00	-2.65	-2.67	-3.03	-2.64	-2.67	-3.03	-1.55	6.23	6.23	8.90
1934.00	-2.64	-2.67	-3.03	-2.64	-2.67	-3.03	-1.55	6.23	6.23	8.90
1935.00	-2.64	-2.67	-3.03	-2.64	-2.67	-3.03	-1.55	6.23	6.23	8.90
1936.00	-2.63	-2.66	-3.02	-2.63	-2.66	-3.02	-1.54	6.23	6.23	8.90
1937.00	-2.63	-2.66	-3.02	-2.63	-2.66	-3.02	-1.54	6.23	6.23	8.90
1938.00	-2.63	-2.66	-3.01	-2.63	-2.66	-3.01	-1.54	6.23	6.23	8.90
1939.00	-2.62	-2.65	-3.01	-2.62	-2.65	-3.01	-1.54	6.23	6.23	8.90
1940.00	-2.62	-2.65	-3.01	-2.62	-2.65	-3.01	-1.53	6.23	6.23	8.90
1941.00	-2.62	-2.65	-3.00	-2.62	-2.65	-3.01	-1.53	6.23	6.23	8.90
1942.00	-2.61	-2.64	-3.00	-2.61	-2.64	-3.00	-1.53	6.23	6.23	8.90
1943.00	-2.61	-2.64	-3.00	-2.61	-2.64	-3.00	-1.52	6.23	6.23	8.90
1944.00	-2.61	-2.64	-3.00	-2.61	-2.64	-3.00	-1.52	6.23	6.23	8.90
1945.00	-2.60	-2.63	-2.99	-2.61	-2.63	-2.99	-1.52	6.23	6.23	8.90
1946.00	-2.60	-2.63	-2.99	-2.60	-2.63	-2.99	-1.51	6.23	6.23	8.90
1947.00	-2.60	-2.63	-2.99	-2.60	-2.63	-2.99	-1.51	6.23	6.23	8.90
1948.00	-2.60	-2.63	-2.99	-2.60	-2.63	-2.99	-1.51	6.23	6.23	8.90
1949.00	-2.59	-2.62	-2.98	-2.59	-2.62	-2.98	-1.51	6.23	6.23	8.90
1950.00	-2.59	-2.62	-2.98	-2.59	-2.62	-2.98	-1.50	6.23	6.23	8.90
1951.00	-2.59	-2.62	-2.98	-2.59	-2.62	-2.98	-1.50	6.23	6.23	8.90
1952.00	-2.59	-2.61	-2.97	-2.59	-2.62	-2.98	-1.50	6.23	6.23	8.90
1953.00	-2.58	-2.61	-2.97	-2.58	-2.61	-2.97	-1.50	6.23	6.22	8.90
1954.00	-2.58	-2.61	-2.97	-2.58	-2.61	-2.97	-1.49	6.23	6.22	8.89
1955.00	-2.58	-2.61	-2.97	-2.58	-2.61	-2.97	-1.49	6.23	6.23	8.89
1956.00	-2.57	-2.60	-2.96	-2.57	-2.60	-2.96	-1.49	6.23	6.23	8.89
1957.00	-2.57	-2.60	-2.96	-2.57	-2.60	-2.96	-1.48	6.23	6.23	8.89
1958.00	-2.57	-2.59	-2.95	-2.57	-2.59	-2.95	-1.48	6.23	6.23	8.89
1959.00	-2.56	-2.59	-2.95	-2.56	-2.59	-2.95	-1.48	6.23	6.23	8.89
1960.00	-2.56	-2.59	-2.95	-2.56	-2.59	-2.95	-1.48	6.23	6.23	8.89
1961.00	-2.55	-2.58	-2.94	-2.55	-2.58	-2.94	-1.47	6.23	6.23	8.89
1962.00	-2.55	-2.58	-2.94	-2.55	-2.58	-2.94	-1.47	6.23	6.23	8.89
1963.00	-2.55	-2.57	-2.93	-2.55	-2.58	-2.94	-1.47	6.23	6.23	8.89
1964.00	-2.54	-2.57	-2.93	-2.54	-2.57	-2.93	-1.46	6.23	6.23	8.89
1965.00	-2.54	-2.57	-2.93	-2.54	-2.57	-2.93	-1.46	6.23	6.23	8.89
1966.00	-2.54	-2.57	-2.93	-2.54	-2.57	-2.93	-1.46	6.23	6.23	8.89
1967.00	-2.53	-2.56	-2.92	-2.53	-2.56	-2.92	-1.46	6.23	6.23	8.89
1968.00	-2.53	-2.56	-2.92	-2.53	-2.56	-2.92	-1.45	6.23	6.23	8.89
1969.00	-2.53	-2.56	-2.92	-2.53	-2.56	-2.92	-1.45	6.23	6.23	8.89
1970.00	-2.52	-2.55	-2.91	-2.53	-2.56	-2.91	-1.45	6.23	6.23	8.89
1971.00	-2.52	-2.55	-2.91	-2.52	-2.55	-2.91	-1.44	6.23	6.23	8.89
1972.00	-2.52	-2.55	-2.91	-2.52	-2.55	-2.91	-1.44	6.23	6.23	8.89
1973.00	-2.52	-2.55	-2.91	-2.52	-2.55	-2.91	-1.44	6.23	6.23	8.89
1974.00	-2.51	-2.54	-2.90	-2.51	-2.54	-2.90	-1.43	6.23	6.23	8.89
1975.00	-2.51	-2.54	-2.90	-2.51	-2.54	-2.90	-1.43	6.23	6.22	8.89
1976.00	-2.51	-2.54	-2.90	-2.51	-2.54	-2.90	-1.43	6.23	6.22	8.89
1977.00	-2.51	-2.53	-2.89	-2.51	-2.54	-2.89	-1.43	6.23	6.22	8.89
1978.00	-2.50	-2.53	-2.89	-2.50	-2.53	-2.89	-1.42	6.23	6.22	8.89
1979.00	-2.50	-2.53	-2.89	-2.50	-2.53	-2.89	-1.42	6.23	6.22	8.89
1980.00	-2.50	-2.52	-2.88	-2.50	-2.53	-2.89	-1.42	6.23	6.22	8.89
1981.00	-2.49	-2.52	-2.88	-2.49	-2.52	-2.88	-1.41	6.23	6.22	8.88
1982.00	-2.49	-2.52	-2.88	-2.49	-2.52	-2.88	-1.41	6.23	6.22	8.88
1983.00	-2.48	-2.51	-2.87	-2.49	-2.51	-2.87	-1.41	6.23	6.22	8.88
1984.00	-2.48	-2.51	-2.87	-2.48	-2.51	-2.87	-1.40	6.23	6.22	8.88
1985.00	-2.48	-2.51	-2.87	-2.48	-2.51	-2.87	-1.40	6.23	6.23	8.88
1986.00	-2.47	-2.50	-2.86	-2.47	-2.50	-2.86	-1.40	6.23	6.23	8.88
1987.00	-2.47	-2.50	-2.86	-2.47	-2.50	-2.86	-1.39	6.23	6.23	8.88
1988.00	-2.47	-2.50	-2.86	-2.47	-2.50	-2.86	-1.39	6.23	6.23	8.88
1989.00	-2.46	-2.49	-2.85	-2.47	-2.49	-2.85	-1.39	6.23	6.22	8.88
1990.00	-2.46	-2.49	-2.85	-2.46	-2.49	-2.85	-1.38	6.23	6.22	8.88
1991.00	-2.46	-2.49	-2.85	-2.46	-2.49	-2.85	-1.38	6.23	6.22	8.89
1992.00	-2.45	-2.48	-2.84	-2.46	-2.49	-2.84	-1.38	6.23	6.22	8.89
1993.00	-2.45	-2.48	-2.84	-2.45	-2.48	-2.84	-1.37	6.23	6.22	8.89
1994.00	-2.45	-2.48	-2.84	-2.45	-2.48	-2.84	-1.37	6.23	6.22	8.89
1995.00	-2.45	-2.48	-2.83	-2.45	-2.48	-2.84	-1.37	6.23	6.22	8.89
1996.00	-2.44	-2.47	-2.83	-2.44	-2.47	-2.83	-1.36	6.23	6.22	8.89
1997.00	-2.44	-2.47	-2.83	-2.44	-2.47	-2.83	-1.36	6.22	6.22	8.89
1998.00	-2.44	-2.47	-2.83	-2.44	-2.47	-2.83	-1.36	6.22	6.22	8.89
1999.00	-2.43	-2.46	-2.82	-2.43	-2.46	-2.82	-1.35	6.22	6.22	8.89
2000.00	-2.43	-2.46	-2.82	-2.43	-2.46	-2.82	-1.35	6.22	6.22	8.89
2001.00	-2.43	-2.46	-2.82	-2.43	-2.46	-2.82	-1.35	6.22	6.22	8.89
2002.00	-2.42	-2.45	-2.81	-2.42	-2.45	-2.81	-1.34	6.22	6.22	8.88
2003.00	-2.42	-2.45	-2.81	-2.42	-2.45	-2.81	-1.34	6.22	6.22	8.88
2004.00	-2.42	-2.45	-2.81	-2.42	-2.45	-2.81	-1.34	6.22	6.22	8.88
2005.00	-2.41	-2.44	-2.80	-2.41	-2.44	-2.80	-1.33	6.22	6.22	8.88
2006.00	-2.41	-2.44	-2.80	-2.41	-2.44	-2.80	-1.33	6.23	6.23	8.89
2007.00	-2.40	-2.43	-2.79	-2.40	-2.43	-2.79	-1.33	6.23	6.23	8.89
2008.00	-2.40	-2.43	-2.79	-2.40	-2.43	-2.79	-1.32	6.23	6.23	8.89
2009.00	-2.40	-2.42	-2.78	-2.40	-2.42	-2.78	-1.32	6.23	6.23	8.89
2010.00	-2.39	-2.42	-2.78	-2.39	-2.42	-2.78	-1.32	6.23	6.23	8.89
2011.00	-2.39	-2.42	-2.78	-2.39	-2.42	-2.78	-1.31	6.23	6.23	8.89
2012.00	-2.38	-2.41	-2.77	-2.38	-2.41	-2.77	-1.31	6.23	6.23	8.89
2013.00	-2.38	-2.41	-2.77	-2.38	-2.41	-2.77	-1.30	6.23	6.23	8.89
2014.00	-2.38	-2.41	-2.77	-2.38	-2.41	-2.77	-1.30	6.23	6.23	8.89
2015.00	-2.37	-2.40	-2.76	-2.37	-2.40	-2.76	-1.30	6.23	6.23	8.89
2016.00	-2.37	-2.40	-2.76	-2.37	-2.40	-2.76	-1.29	6.23	6.23	8.89
2017.00	-2.37	-2.40	-2.76	-2.37	-2.40	-2.76	-1.29	6.23	6.23	8.89
2018.00	-2.36	-2.39	-2.75	-2.36	-2.39	-2.75	-1.28	6.23	6.23	8.89
2019.00	-2.36	-2.39	-2.75	-2.36	-2.39	-2.75	-1.28	6.23	6.23	8.90
2020.00	-2.36	-2.39	-2.75	-2.36	-2.39	-2.75	-1.28	6.23	6.23	8.90
2021.00	-2.35	-2.38	-2.74	-2.36	-2.38	-2.74	-1.27	6.23	6.23	8.90
2022.00	-2.35	-2.38	-2.74	-2.35	-2.38	-2.74	-1.27	6.23	6.23	8.90
2023.00	-2.35	-2.38	-2.74	-2.35	-2.38	-2.74	-1.26	6.23	6.23	8.90
2024.00	-2.35	-2.37	-2.73	-2.35	-2.38	-2.73	-1.26	6.23	6.23	8.90
2025.00	-2.34	-2.37	-2.73	-2.34	-2.37	-2.73	-1.26	6.23	6.23	8.90
2026.00	-2.34	-2.37	-2.73	-2.34	-2.37	-2.73	-1.25	6.23	6.23	8.90
2027.00	-2.34	-2.37	-2.72	-2.34	-2.37	-2.72	-1.25	6.23	6.23	8.90
2028.00	-2.33	-2.36	-2.72	-2.33	-2.36	-2.72	-1.25	6.23	6.23	8.90
2029.00	-2.33	-2.36	-2.72	-2.33	-2.36	-2.72	-1.24	6.23	6.23	8.90
2030.00	-2.32	-2.35	-2.71	-2.32	-2.35	-2.71	-1.24	6.23	6.23	8.90
2031.00	-2.32	-2.35	-2.71	-2.32	-2.35	-2.71	-1.23	6.23	6.23	8.90
2032.00	-2.32	-2.35	-2.71	-2.32	-2.35	-2.71	-1.23	6.23	6.23	8.90
2033.00	-2.31	-2.34	-2.70	-2.31	-2.34	-2.70	-1.23	6.23	6.23	8.90
2034.00	-2.31	-2.34	-2.70	-2.31	-2.34	-2.70	-1.22	6.23	6.23	8.90
2035.00	-2.31	-2.33	-2.69	-2.31	-2.34	-2.69	-1.22	6.23	6.23	8.90
2036.00	-2.30	-2.33	-2.69	-2.30	-2.33	-2.69	-1.22	6.23	6.23	8.90
2037.00	-2.30	-2.33	-2.69	-2.30	-2.33	-2.69	-1.21	6.23	6.23	8.90
2038.00	-2.30	-2.32	-2.68	-2.30	-2.33	-2.69	-1.21	6.23	6.23	8.90
2039.00	-2.29	-2.32	-2.68	-2.29	-2.32	-2.68	-1.21	6.23	6.23	8.90
2040.00	-2.29	-2.32	-2.68	-2.29	-2.32	-2.68	-1.20	6.23	6.23	8.90
2041.00	-2.29	-2.32	-2.68	-2.29	-2.32	-2.68	-1.20	6.23	6.23	8.90
2042.00	-2.28	-2.31	-2.67	-2.28	-2.31	-2.67	-1.20	6.23	6.23	8.90
2043.00	-2.28	-2.31	-2.67	-2.28	-2.31	-2.67	-1.19	6.23	6.23	8.90
2044.00	-2.28	-2.31	-2.67	-2.28	-2.31	-2.67	-1.19	6.23	6.23	8.90
2045.00	-2.27	-2.30	-2.66	-2.28	-2.31	-2.66	-1.19	6.23	6.23	8.90
2046.00	-2.27	-2.30	-2.66	-2.27	-2.30	-2.66	-1.18	6.23	6.23	8.90
2047.00	-2.27	-2.30	-2.66	-2.27	-2.30	-2.66	-1.18	6.23	6.23	8.90
2048.00	-2.27	-2.30	-2.65	-2.27	-2.30	-2.66	-1.18	6.23	6.23	8.90
2049.00	-2.26	-2.29	-2.65	-2.26	-2.29	-2.65	-1.17	6.23	6.23	8.90
2050.00	-2.26	-2.29	-2.65	-2.26	-2.29	-2.65	-1.17	6.23	6.23	8.90
2051.00	-2.26	-2.29	-2.64	-2.26	-2.29	-2.64	-1.17	6.23	6.23	8.90
2052.00	-2.25	-2.28	-2.64	-2.25	-2.28	-2.64	-1.17	6.23	6.23	8.90
2053.00	-2.25	-2.28	-2.64	-2.25	-2.28	-2.64	-1.16	6.23	6.23	8.90
2054.00	-2.24	-2.27	-2.63	-2.24	-2.27	-2.63	-1.16	6.23	6.23	8.90
2055.00	-2.24	-2.27	-2.63	-2.24	-2.27	-2.63	-1.16	6.23	6.23	8.90
