 TIME                    	Front                    	Back                     	Left                     	Right                    	Bottom  
445	-4.457103	-4.457212	-4.557379	-4.557264	5.709005
446	-4.457879	-4.457987	-4.558177	-4.558062	5.708831
447	-4.458606	-4.458715	-4.558927	-4.558813	5.708741
448	-4.459327	-4.459436	-4.559671	-4.559556	5.708682
449	-4.460132	-4.460241	-4.560499	-4.560384	5.708492
450	-4.461165	-4.461274	-4.561555	-4.561441	5.707983
451	-4.462437	-4.462545	-4.562851	-4.562737	5.707220
452	-4.463837	-4.463945	-4.564275	-4.564161	5.706311
453	-4.465287	-4.465395	-4.565750	-4.565636	5.705313
454	-4.466753	-4.466861	-4.567241	-4.567126	5.704259
455	-4.468218	-4.468326	-4.568730	-4.568616	5.703171
456	-4.469681	-4.469789	-4.570218	-4.570104	5.702057
457	-4.471149	-4.471257	-4.571710	-4.571595	5.700919
458	-4.472624	-4.472732	-4.573210	-4.573095	5.699760
459	-4.474108	-4.474216	-4.574718	-4.574604	5.698583
460	-4.475599	-4.475707	-4.576233	-4.576119	5.697391
461	-4.477094	-4.477203	-4.577753	-4.577638	5.696189
462	-4.478592	-4.478700	-4.579274	-4.579160	5.694978
463	-4.480091	-4.480199	-4.580797	-4.580682	5.693761
464	-4.481588	-4.481696	-4.582318	-4.582203	5.692541
465	-4.483081	-4.483189	-4.583835	-4.583720	5.691321
466	-4.484567	-4.484676	-4.585345	-4.585230	5.690109
467	-4.486004	-4.486112	-4.586805	-4.586691	5.688980
468	-4.487295	-4.487403	-4.588119	-4.588004	5.688057
469	-4.488395	-4.488503	-4.589242	-4.589127	5.687348
470	-4.489388	-4.489496	-4.590258	-4.590144	5.686723
471	-4.490333	-4.490441	-4.591225	-4.591111	5.686196
472	-4.491218	-4.491326	-4.592133	-4.592019	5.685778
473	-4.492114	-4.492222	-4.593052	-4.592937	5.685330
474	-4.493175	-4.493283	-4.594136	-4.594022	5.684646
475	-4.494433	-4.494541	-4.595418	-4.595304	5.683768
476	-4.495792	-4.495900	-4.596801	-4.596686	5.682788
477	-4.497183	-4.497291	-4.598216	-4.598101	5.681752
478	-4.498574	-4.498683	-4.599631	-4.599517	5.680687
479	-4.499955	-4.500063	-4.601036	-4.600922	5.679608
480	-4.501325	-4.501433	-4.602430	-4.602315	5.678520
481	-4.502691	-4.502799	-4.603820	-4.603705	5.677422
482	-4.504058	-4.504166	-4.605211	-4.605097	5.676314
483	-4.505426	-4.505534	-4.606603	-4.606489	5.675201
484	-4.506793	-4.506901	-4.607993	-4.607879	5.674086
485	-4.508155	-4.508264	-4.609380	-4.609265	5.672970
486	-4.509513	-4.509621	-4.610761	-4.610647	5.671857
487	-4.510865	-4.510973	-4.612136	-4.612022	5.670746
488	-4.512209	-4.512317	-4.613504	-4.613390	5.669641
489	-4.513545	-4.513653	-4.614863	-4.614749	5.668542
490	-4.514869	-4.514977	-4.616211	-4.616096	5.667467
491	-4.516085	-4.516193	-4.617450	-4.617336	5.666577
492	-4.517131	-4.517239	-4.618519	-4.618404	5.665863
493	-4.518078	-4.518186	-4.619488	-4.619374	5.665220
494	-4.518994	-4.519102	-4.620427	-4.620313	5.664610
495	-4.519923	-4.520031	-4.621379	-4.621264	5.663987
496	-4.520900	-4.521008	-4.622379	-4.622265	5.663320
497	-4.521960	-4.522068	-4.623462	-4.623347	5.662561
498	-4.523124	-4.523232	-4.624650	-4.624535	5.661690
499	-4.524367	-4.524475	-4.625916	-4.625802	5.660743
500	-4.525640	-4.525748	-4.627213	-4.627098	5.659757
501	-4.526915	-4.527023	-4.628511	-4.628397	5.658752
502	-4.528182	-4.528290	-4.629802	-4.629688	5.657738
503	-4.529437	-4.529545	-4.631081	-4.630967	5.656722
504	-4.530683	-4.530791	-4.632350	-4.632236	5.655705
505	-4.531925	-4.532033	-4.633616	-4.633502	5.654682
506	-4.533169	-4.533277	-4.634883	-4.634769	5.653653
507	-4.534414	-4.534522	-4.636151	-4.636037	5.652620
508	-4.535655	-4.535763	-4.637417	-4.637302	5.651588
509	-4.536893	-4.537001	-4.638678	-4.638564	5.650556
510	-4.538126	-4.538234	-4.639934	-4.639820	5.649524
511	-4.539355	-4.539463	-4.641186	-4.641072	5.648495
512	-4.540578	-4.540686	-4.642433	-4.642318	5.647468
513	-4.541794	-4.541902	-4.643671	-4.643557	5.646446
514	-4.542998	-4.543106	-4.644899	-4.644785	5.645449
515	-4.544087	-4.544195	-4.646011	-4.645897	5.644654
516	-4.544974	-4.545082	-4.646921	-4.646807	5.644091
517	-4.545709	-4.545817	-4.647678	-4.647563	5.643678
518	-4.546366	-4.546474	-4.648357	-4.648243	5.643347
519	-4.547031	-4.547139	-4.649044	-4.648930	5.642992
520	-4.547765	-4.547873	-4.649800	-4.649686	5.642566
521	-4.548605	-4.548713	-4.650663	-4.650549	5.642019
522	-4.549595	-4.549703	-4.651676	-4.651562	5.641297
523	-4.550712	-4.550820	-4.652817	-4.652703	5.640447
524	-4.551890	-4.551998	-4.654018	-4.653904	5.639524
525	-4.553086	-4.553194	-4.655238	-4.655124	5.638557
526	-4.554284	-4.554391	-4.656459	-4.656345	5.637562
527	-4.555476	-4.555584	-4.657676	-4.657562	5.636551
528	-4.556665	-4.556773	-4.658888	-4.658774	5.635526
529	-4.557857	-4.557965	-4.660103	-4.659989	5.634485
530	-4.559055	-4.559163	-4.661325	-4.661211	5.633429
531	-4.560259	-4.560367	-4.662552	-4.662438	5.632361
532	-4.561465	-4.561573	-4.663781	-4.663667	5.631285
533	-4.562671	-4.562779	-4.665011	-4.664897	5.630204
534	-4.563876	-4.563984	-4.666239	-4.666125	5.629118
535	-4.565079	-4.565187	-4.667465	-4.667351	5.628029
536	-4.566280	-4.566387	-4.668688	-4.668574	5.626940
537	-4.567473	-4.567581	-4.669905	-4.669791	5.625853
538	-4.568657	-4.568765	-4.671112	-4.670998	5.624788
539	-4.569736	-4.569843	-4.672213	-4.672099	5.623901
540	-4.570617	-4.570725	-4.673117	-4.673003	5.623254
541	-4.571301	-4.571409	-4.673823	-4.673709	5.622847
542	-4.571847	-4.571955	-4.674390	-4.674276	5.622582
543	-4.572392	-4.572500	-4.674957	-4.674843	5.622276
544	-4.573045	-4.573153	-4.675633	-4.675519	5.621845
545	-4.573859	-4.573967	-4.676469	-4.676355	5.621231
546	-4.574843	-4.574951	-4.677476	-4.677362	5.620442
547	-4.575939	-4.576047	-4.678595	-4.678481	5.619539
548	-4.577079	-4.577187	-4.679758	-4.679644	5.618574
549	-4.578226	-4.578334	-4.680929	-4.680815	5.617574
550	-4.579368	-4.579476	-4.682094	-4.681980	5.616554
551	-4.580499	-4.580606	-4.683248	-4.683134	5.615526
552	-4.581619	-4.581727	-4.684392	-4.684278	5.614492
553	-4.582737	-4.582845	-4.685533	-4.685419	5.613450
554	-4.583856	-4.583963	-4.686675	-4.686561	5.612401
555	-4.584974	-4.585082	-4.687816	-4.687702	5.611348
556	-4.586089	-4.586197	-4.688954	-4.688840	5.610295
557	-4.587201	-4.587308	-4.690089	-4.689975	5.609242
558	-4.588307	-4.588415	-4.691218	-4.691104	5.608191
559	-4.589406	-4.589514	-4.692340	-4.692226	5.607145
560	-4.590497	-4.590605	-4.693454	-4.693340	5.606106
561	-4.591576	-4.591684	-4.694556	-4.694442	5.605076
562	-4.592638	-4.592746	-4.695640	-4.695526	5.604089
563	-4.593529	-4.593637	-4.696554	-4.696440	5.603408
564	-4.594164	-4.594272	-4.697210	-4.697097	5.602979
565	-4.594711	-4.594818	-4.697779	-4.697665	5.602563
566	-4.595287	-4.595395	-4.698377	-4.698263	5.602137
567	-4.595824	-4.595932	-4.698936	-4.698822	5.601847
568	-4.596294	-4.596402	-4.699428	-4.699314	5.601642
569	-4.596775	-4.596882	-4.699930	-4.699817	5.601408
570	-4.597413	-4.597520	-4.700591	-4.700477	5.600933
571	-4.598258	-4.598366	-4.701459	-4.701345	5.600247
572	-4.599217	-4.599324	-4.702441	-4.702327	5.599445
573	-4.600219	-4.600327	-4.703466	-4.703352	5.598573
574	-4.601232	-4.601340	-4.704503	-4.704389	5.597659
575	-4.602242	-4.602349	-4.705536	-4.705422	5.596721
576	-4.603247	-4.603355	-4.706564	-4.706451	5.595765
577	-4.604254	-4.604361	-4.707594	-4.707480	5.594790
578	-4.605265	-4.605373	-4.708629	-4.708515	5.593800
579	-4.606281	-4.606389	-4.709668	-4.709554	5.592798
580	-4.607298	-4.607406	-4.710708	-4.710594	5.591789
581	-4.608314	-4.608422	-4.711747	-4.711633	5.590776
582	-4.609327	-4.609435	-4.712782	-4.712669	5.589761
583	-4.610336	-4.610443	-4.713814	-4.713700	5.588746
584	-4.611339	-4.611447	-4.714840	-4.714727	5.587733
585	-4.612335	-4.612443	-4.715859	-4.715745	5.586725
586	-4.613318	-4.613426	-4.716864	-4.716751	5.585747
587	-4.614162	-4.614269	-4.717730	-4.717616	5.585012
588	-4.614771	-4.614878	-4.718361	-4.718247	5.584544
589	-4.615202	-4.615310	-4.718814	-4.718700	5.584262
590	-4.615539	-4.615646	-4.719172	-4.719058	5.584095
591	-4.615830	-4.615938	-4.719485	-4.719371	5.584019
592	-4.616091	-4.616199	-4.719767	-4.719653	5.584027
593	-4.616383	-4.616490	-4.720081	-4.719967	5.583980
594	-4.616881	-4.616988	-4.720601	-4.720487	5.583619
595	-4.617634	-4.617741	-4.721376	-4.721262	5.582988
596	-4.618528	-4.618635	-4.722293	-4.722180	5.582206
597	-4.619478	-4.619586	-4.723267	-4.723153	5.581332
598	-4.620446	-4.620554	-4.724259	-4.724145	5.580400
599	-4.621416	-4.621523	-4.725251	-4.725138	5.579431
600	-4.622384	-4.622492	-4.726243	-4.726129	5.578436
601	-4.623357	-4.623464	-4.727239	-4.727125	5.577416
602	-4.624337	-4.624445	-4.728242	-4.728128	5.576374
603	-4.625325	-4.625432	-4.729253	-4.729139	5.575316
604	-4.626318	-4.626426	-4.730269	-4.730155	5.574243
605	-4.627317	-4.627424	-4.731290	-4.731176	5.573159
606	-4.628317	-4.628425	-4.732313	-4.732199	5.572067
607	-4.629318	-4.629425	-4.733336	-4.733222	5.570971
608	-4.630315	-4.630422	-4.734355	-4.734242	5.569874
609	-4.631305	-4.631412	-4.735368	-4.735254	5.568780
610	-4.632282	-4.632390	-4.736368	-4.736254	5.567716
611	-4.633112	-4.633220	-4.737220	-4.737106	5.566919
612	-4.633679	-4.633786	-4.737808	-4.737694	5.566440
613	-4.634023	-4.634130	-4.738173	-4.738060	5.566211
614	-4.634244	-4.634351	-4.738415	-4.738302	5.566120
615	-4.634422	-4.634529	-4.738614	-4.738501	5.566111
616	-4.634583	-4.634691	-4.738797	-4.738683	5.566167
617	-4.634792	-4.634899	-4.739027	-4.738913	5.566146
618	-4.635222	-4.635329	-4.739478	-4.739364	5.565786
619	-4.635919	-4.636026	-4.740198	-4.740084	5.565140
620	-4.636766	-4.636873	-4.741068	-4.740954	5.564330
621	-4.637675	-4.637783	-4.742000	-4.741887	5.563419
622	-4.638604	-4.638711	-4.742952	-4.742838	5.562448
623	-4.639531	-4.639638	-4.743902	-4.743788	5.561442
624	-4.640455	-4.640562	-4.744849	-4.744735	5.560409
625	-4.641382	-4.641490	-4.745799	-4.745686	5.559351
626	-4.642316	-4.642423	-4.746756	-4.746642	5.558274
627	-4.643254	-4.643361	-4.747716	-4.747603	5.557184
628	-4.644195	-4.644302	-4.748680	-4.748566	5.556085
629	-4.645136	-4.645243	-4.749643	-4.749530	5.554978
630	-4.646077	-4.646184	-4.750606	-4.750493	5.553868
631	-4.647015	-4.647123	-4.751567	-4.751454	5.552756
632	-4.647950	-4.648058	-4.752525	-4.752411	5.551644
633	-4.648880	-4.648987	-4.753476	-4.753362	5.550535
634	-4.649798	-4.649905	-4.754416	-4.754303	5.549459
635	-4.650547	-4.650654	-4.755187	-4.755074	5.548705
636	-4.650972	-4.651079	-4.755633	-4.755520	5.548360
637	-4.651144	-4.651251	-4.755826	-4.755713	5.548277
638	-4.651186	-4.651294	-4.755889	-4.755775	5.548353
639	-4.651171	-4.651279	-4.755894	-4.755781	5.548532
640	-4.651136	-4.651243	-4.755880	-4.755766	5.548780
641	-4.651143	-4.651250	-4.755908	-4.755794	5.548962
642	-4.651394	-4.651501	-4.756180	-4.756066	5.548752
643	-4.651955	-4.652062	-4.756764	-4.756650	5.548202
644	-4.652692	-4.652799	-4.757523	-4.757410	5.547461
645	-4.653497	-4.653604	-4.758352	-4.758238	5.546610
646	-4.654318	-4.654425	-4.759196	-4.759082	5.545696
647	-4.655132	-4.655240	-4.760033	-4.759919	5.544749
648	-4.655936	-4.656043	-4.760859	-4.760745	5.543781
649	-4.656734	-4.656841	-4.761680	-4.761566	5.542796
650	-4.657532	-4.657639	-4.762500	-4.762387	5.541800
651	-4.658329	-4.658436	-4.763321	-4.763207	5.540796
652	-4.659124	-4.659231	-4.764138	-4.764025	5.539791
653	-4.659915	-4.660022	-4.764952	-4.764838	5.538786
654	-4.660700	-4.660808	-4.765759	-4.765646	5.537784
655	-4.661478	-4.661585	-4.766559	-4.766446	5.536790
656	-4.662246	-4.662353	-4.767349	-4.767236	5.535804
657	-4.663003	-4.663110	-4.768128	-4.768015	5.534828
658	-4.663749	-4.663856	-4.768896	-4.768783	5.533867
659	-4.664445	-4.664552	-4.769614	-4.769501	5.532977
660	-4.665065	-4.665172	-4.770256	-4.770143	5.532161
661	-4.665610	-4.665717	-4.770822	-4.770709	5.531436
662	-4.666032	-4.666139	-4.771266	-4.771153	5.530901
663	-4.666250	-4.666357	-4.771505	-4.771391	5.530675
664	-4.666284	-4.666391	-4.771559	-4.771446	5.530683
665	-4.666287	-4.666394	-4.771583	-4.771470	5.530698
666	-4.666498	-4.666605	-4.771815	-4.771702	5.530396
667	-4.666992	-4.667099	-4.772331	-4.772217	5.529812
668	-4.667651	-4.667758	-4.773011	-4.772898	5.529065
669	-4.668382	-4.668489	-4.773765	-4.773652	5.528216
670	-4.669143	-4.669250	-4.774548	-4.774435	5.527301
671	-4.669911	-4.670018	-4.775339	-4.775226	5.526341
672	-4.670685	-4.670792	-4.776134	-4.776021	5.525347
673	-4.671467	-4.671574	-4.776939	-4.776826	5.524321
674	-4.672260	-4.672367	-4.777754	-4.777641	5.523268
675	-4.673062	-4.673169	-4.778578	-4.778465	5.522195
676	-4.673869	-4.673976	-4.779407	-4.779294	5.521109
677	-4.674675	-4.674782	-4.780235	-4.780121	5.520017
678	-4.675474	-4.675581	-4.781055	-4.780942	5.518927
679	-4.676261	-4.676368	-4.781864	-4.781751	5.517844
680	-4.677035	-4.677142	-4.782660	-4.782547	5.516771
681	-4.677794	-4.677901	-4.783440	-4.783327	5.515711
682	-4.678538	-4.678645	-4.784206	-4.784093	5.514665
683	-4.679253	-4.679360	-4.784943	-4.784830	5.513659
684	-4.679883	-4.679990	-4.785593	-4.785480	5.512762
685	-4.680393	-4.680500	-4.786125	-4.786012	5.511977
686	-4.680852	-4.680958	-4.786604	-4.786491	5.511224
687	-4.681321	-4.681428	-4.787094	-4.786981	5.510474
688	-4.681816	-4.681923	-4.787611	-4.787498	5.509713
689	-4.682349	-4.682456	-4.788165	-4.788052	5.508921
690	-4.682926	-4.683033	-4.788762	-4.788649	5.508091
691	-4.683529	-4.683635	-4.789387	-4.789274	5.507242
692	-4.684130	-4.684237	-4.790010	-4.789897	5.506394
693	-4.684717	-4.684824	-4.790618	-4.790505	5.505555
694	-4.685285	-4.685392	-4.791207	-4.791094	5.504728
695	-4.685833	-4.685940	-4.791777	-4.791664	5.503918
696	-4.686364	-4.686471	-4.792329	-4.792216	5.503120
697	-4.686886	-4.686993	-4.792873	-4.792760	5.502330
698	-4.687403	-4.687510	-4.793411	-4.793298	5.501545
699	-4.687915	-4.688022	-4.793944	-4.793831	5.500767
700	-4.688419	-4.688526	-4.794470	-4.794357	5.499995
701	-4.688920	-4.689026	-4.794991	-4.794878	5.499224
702	-4.689421	-4.689528	-4.795514	-4.795401	5.498449
703	-4.689926	-4.690033	-4.796041	-4.795928	5.497668
704	-4.690434	-4.690541	-4.796570	-4.796457	5.496881
705	-4.690942	-4.691048	-4.797098	-4.796985	5.496092
706	-4.691438	-4.691545	-4.797616	-4.797503	5.495330
707	-4.691816	-4.691923	-4.798015	-4.797902	5.494773
708	-4.692011	-4.692118	-4.798230	-4.798117	5.494393
709	-4.692164	-4.692271	-4.798404	-4.798291	5.493976
710	-4.692390	-4.692496	-4.798650	-4.798537	5.493482
711	-4.692695	-4.692801	-4.798975	-4.798863	5.492916
712	-4.693059	-4.693166	-4.799361	-4.799248	5.492309
713	-4.693408	-4.693515	-4.799731	-4.799618	5.491756
714	-4.693774	-4.693881	-4.800118	-4.800005	5.491128
715	-4.694223	-4.694330	-4.800588	-4.800475	5.490400
716	-4.694727	-4.694834	-4.801113	-4.801000	5.489613
717	-4.695256	-4.695363	-4.801664	-4.801551	5.488786
718	-4.695799	-4.695905	-4.802227	-4.802114	5.487930
719	-4.696344	-4.696450	-4.802793	-4.802680	5.487058
720	-4.696887	-4.696994	-4.803358	-4.803245	5.486172
721	-4.697433	-4.697539	-4.803924	-4.803812	5.485273
722	-4.697982	-4.698089	-4.804495	-4.804382	5.484363
723	-4.698534	-4.698640	-4.805068	-4.804955	5.483444
724	-4.699087	-4.699193	-4.805642	-4.805529	5.482516
725	-4.699643	-4.699750	-4.806219	-4.806106	5.481579
726	-4.700203	-4.700310	-4.806800	-4.806687	5.480633
727	-4.700763	-4.700870	-4.807381	-4.807268	5.479685
728	-4.701315	-4.701422	-4.807954	-4.807841	5.478740
729	-4.701857	-4.701963	-4.808516	-4.808403	5.477803
730	-4.702375	-4.702482	-4.809055	-4.808942	5.476906
731	-4.702753	-4.702859	-4.809453	-4.809340	5.476243
732	-4.702930	-4.703037	-4.809651	-4.809538	5.475779
733	-4.702998	-4.703105	-4.809738	-4.809626	5.475403
734	-4.703011	-4.703117	-4.809770	-4.809658	5.475110
735	-4.703013	-4.703119	-4.809792	-4.809680	5.474823
736	-4.703065	-4.703172	-4.809865	-4.809752	5.474481
737	-4.703212	-4.703319	-4.810032	-4.809919	5.474035
738	-4.703497	-4.703604	-4.810338	-4.810225	5.473430
739	-4.703920	-4.704027	-4.810781	-4.810668	5.472680
740	-4.704427	-4.704533	-4.811308	-4.811196	5.471836
741	-4.704968	-4.705074	-4.811871	-4.811758	5.470933
742	-4.705520	-4.705627	-4.812444	-4.812331	5.469993
743	-4.706072	-4.706179	-4.813017	-4.812904	5.469028
744	-4.706623	-4.706730	-4.813589	-4.813476	5.468044
745	-4.707178	-4.707285	-4.814165	-4.814052	5.467040
746	-4.707741	-4.707848	-4.814749	-4.814636	5.466016
747	-4.708312	-4.708419	-4.815340	-4.815228	5.464976
748	-4.708889	-4.708996	-4.815938	-4.815825	5.463921
749	-4.709472	-4.709578	-4.816541	-4.816428	5.462854
750	-4.710058	-4.710165	-4.817148	-4.817035	5.461776
751	-4.710648	-4.710755	-4.817759	-4.817646	5.460686
752	-4.711241	-4.711347	-4.818371	-4.818259	5.459590
753	-4.711829	-4.711935	-4.818980	-4.818867	5.458494
754	-4.712398	-4.712504	-4.819569	-4.819456	5.457424
755	-4.712889	-4.712995	-4.820080	-4.819967	5.456474
756	-4.713166	-4.713272	-4.820376	-4.820264	5.455818
757	-4.713259	-4.713366	-4.820489	-4.820377	5.455303
758	-4.713239	-4.713346	-4.820488	-4.820376	5.454969
759	-4.713104	-4.713211	-4.820373	-4.820260	5.454795
760	-4.712922	-4.713028	-4.820209	-4.820096	5.454671
761	-4.712882	-4.712989	-4.820189	-4.820076	5.454312
762	-4.713087	-4.713194	-4.820414	-4.820301	5.453713
763	-4.713446	-4.713552	-4.820793	-4.820680	5.452976
764	-4.713863	-4.713970	-4.821231	-4.821118	5.452167
765	-4.714288	-4.714395	-4.821677	-4.821564	5.451321
766	-4.714701	-4.714808	-4.822110	-4.821998	5.450460
767	-4.715094	-4.715201	-4.822524	-4.822412	5.449597
768	-4.715469	-4.715575	-4.822919	-4.822807	5.448737
769	-4.715830	-4.715936	-4.823301	-4.823188	5.447880
770	-4.716182	-4.716288	-4.823673	-4.823561	5.447028
771	-4.716524	-4.716630	-4.824036	-4.823924	5.446184
772	-4.716853	-4.716960	-4.824386	-4.824274	5.445352
773	-4.717169	-4.717275	-4.824722	-4.824610	5.444533
774	-4.717469	-4.717576	-4.825043	-4.824931	5.443730
775	-4.717755	-4.717861	-4.825349	-4.825236	5.442942
776	-4.718026	-4.718132	-4.825640	-4.825528	5.442169
777	-4.718280	-4.718386	-4.825914	-4.825802	5.441416
778	-4.718505	-4.718612	-4.826160	-4.826047	5.440712
779	-4.718598	-4.718705	-4.826273	-4.826160	5.440219
780	-4.718514	-4.718620	-4.826208	-4.826096	5.439893
781	-4.718328	-4.718434	-4.826042	-4.825929	5.439653
782	-4.718112	-4.718219	-4.825846	-4.825733	5.439437
783	-4.717958	-4.718064	-4.825711	-4.825598	5.439148
784	-4.717887	-4.717993	-4.825660	-4.825547	5.438801
785	-4.717884	-4.717991	-4.825677	-4.825565	5.438382
786	-4.717958	-4.718065	-4.825772	-4.825659	5.437883
787	-4.718085	-4.718191	-4.825919	-4.825806	5.437332
788	-4.718227	-4.718334	-4.826082	-4.825970	5.436757
789	-4.718366	-4.718472	-4.826241	-4.826129	5.436172
790	-4.718495	-4.718601	-4.826390	-4.826278	5.435584
791	-4.718611	-4.718718	-4.826528	-4.826415	5.434997
792	-4.718719	-4.718825	-4.826656	-4.826543	5.434409
793	-4.718825	-4.718931	-4.826783	-4.826670	5.433816
794	-4.718935	-4.719041	-4.826912	-4.826800	5.433216
795	-4.719047	-4.719153	-4.827045	-4.826933	5.432611
796	-4.719160	-4.719266	-4.827178	-4.827066	5.432001
797	-4.719272	-4.719378	-4.827311	-4.827199	5.431389
798	-4.719380	-4.719486	-4.827439	-4.827327	5.430778
799	-4.719483	-4.719589	-4.827563	-4.827450	5.430169
800	-4.719580	-4.719686	-4.827680	-4.827568	5.429563
801	-4.719668	-4.719774	-4.827789	-4.827676	5.428963
802	-4.719738	-4.719844	-4.827879	-4.827766	5.428393
803	-4.719721	-4.719828	-4.827882	-4.827770	5.427945
804	-4.719620	-4.719726	-4.827800	-4.827688	5.427555
805	-4.719458	-4.719564	-4.827658	-4.827546	5.427237
806	-4.719285	-4.719391	-4.827505	-4.827392	5.426905
807	-4.719153	-4.719259	-4.827393	-4.827280	5.426540
808	-4.719084	-4.719190	-4.827343	-4.827231	5.426108
809	-4.719078	-4.719184	-4.827357	-4.827244	5.425628
810	-4.719131	-4.719238	-4.827430	-4.827318	5.425075
811	-4.719268	-4.719375	-4.827587	-4.827475	5.424419
812	-4.719475	-4.719581	-4.827814	-4.827702	5.423683
813	-4.719719	-4.719825	-4.828078	-4.827966	5.422892
814	-4.719984	-4.720090	-4.828363	-4.828251	5.422061
815	-4.720261	-4.720367	-4.828661	-4.828548	5.421196
816	-4.720550	-4.720657	-4.828970	-4.828858	5.420299
817	-4.720857	-4.720963	-4.829296	-4.829184	5.419369
818	-4.721182	-4.721288	-4.829641	-4.829529	5.418408
819	-4.721522	-4.721629	-4.830001	-4.829889	5.417421
820	-4.721875	-4.721981	-4.830373	-4.830261	5.416411
821	-4.722237	-4.722343	-4.830755	-4.830643	5.415381
822	-4.722605	-4.722711	-4.831143	-4.831031	5.414336
823	-4.722976	-4.723082	-4.831534	-4.831422	5.413279
824	-4.723346	-4.723452	-4.831923	-4.831811	5.412218
825	-4.723706	-4.723812	-4.832303	-4.832191	5.411162
826	-4.724048	-4.724154	-4.832664	-4.832552	5.410130
827	-4.724302	-4.724408	-4.832937	-4.832825	5.409219
828	-4.724473	-4.724579	-4.833127	-4.833015	5.408355
829	-4.724617	-4.724723	-4.833290	-4.833177	5.407520
830	-4.724719	-4.724825	-4.833411	-4.833299	5.406750
831	-4.724728	-4.724834	-4.833438	-4.833326	5.406116
832	-4.724655	-4.724761	-4.833383	-4.833271	5.405553
